"gene_id"	"brief.description"
"4514"	"WBGene00004799"	""
"4515"	"WBGene00004800"	"sir-2.1 encodes an NAD-dependent protein deacetylase with similarity to Saccharomyces cerevisiae Sir2p and mammalian SIRT1."
"4516"	"WBGene00004801"	"sir-2.2 encodes one of four C. elegans proteins with similarity to the Saccharomyces cerevisiae Sir2p NAD-dependent histone deacetylase; SIR-2.2 may play a role in genomic stability and protecting the genome against mutations, as loss of SIR-2.2 function via RNA-mediated interference (RNAi) results in an increased level of spontaneous mutagenesis."
"4517"	"WBGene00004802"	"sir-2.3 encodes one of four C. elegans proteins with similarity to the Saccharomyces cerevisiae Sir2p NAD-dependent histone deacetylase."
"4518"	"WBGene00004803"	""
"4519"	"WBGene00004804"	"skn-1 encodes a bZip transcription factor orthologous to the mammalian Nrf (Nuclear factor-erythroid-related factor) transcription factors; during early embryogenesis, maternally provided SKN-1 is required for specification of the EMS blastomere, a mesendodermal precursor that gives rise to pharyngeal, muscle, and intestinal cells; later, during postembryonic development, SKN-1 functions in the p38 MAPK pathway to regulate the oxidative stress response and in parallel to DAF-16/FOXO in the DAF-2-mediated insulin/IGF-1-like signaling pathway to regulate adult lifespan; in vitro assays indicate that SKN-1 can be directly phosphorylated by the AKT-1, AKT-2, and SGK-1 kinases that lie downstream of DAF-2 in the insulin signaling pathway and in vivo experiments suggest that this phosphorylation is essential for regulation of SKN-1 nuclear accumulation and hence, transcriptional regulator activity; in the early embryo, SKN-1 is detected at highest levels in nuclei of the P1 blastomere and its descendants through the 8-cell stage of embryogenesis; later in embryogenesis, SKN-1 is observed in all hypodermal and intestinal nuclei, with reporter constructs indicating that intestinal expression begins as early as the 50-100-cell stage; in larvae and young adults, SKN-1::GFP reporters are expressed in the intestine and ASI neurons, with expression in intestinal nuclei enhanced under conditions of stress or reduced DAF-2 signaling."
"4520"	"WBGene00004805"	"skn-4 was identified in screens for maternal-effect, embryonic-lethal mutations that result in excess hypodermal tissue at the expense of pharyngeal and intestinal tissue; embryos doubly mutant for skn-4 and skn-1, a second gene required for pharyngeal and intestinal development, suggest that skn-4 and skn-1 play overlapping, but yet distinct roles in specifying these cell fate decisions; defined by three alleles, the molecular identity of skn-4 is not yet known."
"4521"	"WBGene00004806"	"skp-1 encodes the C. elegans ortholog of the SKI-binding protein (SKIP); skp-1 is predicted to function as a transcriptional cofactor and its activity is essential for embryogenesis and molting; skp-1 is also required for normal expression of several embryonic genes, as assayed by gfp reporter fusions; SKP-1 is widely expressed from embryogenesis through adulthood."
"4522"	"WBGene00004807"	"The skr-1 gene encodes a homolog of Skp1 in S. cerevisiae that is required for the restraint of cell proliferation, progression through the pachytene stage of meiosis, and the formation of bivalent chromosomes at diakinesis."
"4523"	"WBGene00004808"	"skr-2 encodes a homolog of Skp1 in S. cerevisiae, a core component of the SCF (Skp1p, Cullin, F-box) ubiquitin-ligase complex that facilitates ubiquitin-mediated protein degradation; SKR-2 is required for the restraint of cell proliferation, progression through the pachytene stage of meiosis, and the formation of bivalent chromosomes at diakinesis; SKR-2::GFP is detected exclusively in the intestine."
"4524"	"WBGene00004809"	"skr-3 encodes a homolog of Skp1 in S. cerevisiae; skr-3 transcripts are upregulated in response to pathogenic bacteria, and skr-3(RNAi) results in enhanced susceptibility to infection."
"4525"	"WBGene00004810"	"The skr-4 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-4(RNAi) animals are at least superficially normal."
"4526"	"WBGene00004811"	"The skr-5 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-5(RNAi) animals are at least superficially normal."
"4527"	"WBGene00004812"	"The skr-6 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-6(RNAi) animals are at least superficially normal."
"4528"	"WBGene00004813"	"The skr-7 gene encodes a homolog of Skp1 in S. cerevisiae that is required for posterior body morphogenesis, embryonic and larval development, and cell proliferation."
"4529"	"WBGene00004814"	"skr-8 encodes a homolog of Skp1 in S. cerevisiae, a component of the SCF (Skp1, Cullin, F-box) ubiquitin-ligase complex that regulates ubiquitin-mediated protein degradation; SKR-8 is required for is required for posterior body morphogenesis, embryonic and larval development, and cell proliferation; SKR-8 can interact with CUL-1, a C. elegans cullin homolog."
"4530"	"WBGene00004815"	"skr-9 encodes a homolog of Skp1 in S. cerevisiae, a component of the SCF (Skp1, Cullin, F-box) ubiquitin-ligase complex that regulates ubiquitin-mediated protein degradation; SKR-9 is required for posterior body morphogenesis, embryonic and larval development, and postembryonic cell proliferation."
"4531"	"WBGene00004816"	"skr-10 encodes a homolog of Skp1 in S. cerevisiae, a core component of the SCF (Skp1p, Cullin, F-box) ubiquitin-ligase complex that facilitates ubiquitin-mediated protein degradation; SKR-10 is required for posterior body morphogenesis, embryonic and larval development, and cell proliferation; SKR-10 is expressed in the tip and end regions of the intestine and can interact in vivo with CUL-1 and CUL-2, C. elegans cullin homologs."
"4532"	"WBGene00004817"	"The skr-11 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-11(RNAi) animals are at least superficially normal."
"4533"	"WBGene00004818"	"skr-12 encodes a homolog of Skp1 in S. cerevisiae, a core component of the SCF (Skp1p, Cullin, F-box) ubiquitin-ligase complex that facilitates ubiquitin-mediated protein degradation; SKR-12 has no known function in vivo, since skr-12(RNAi) animals are at least superficially normal."
"4534"	"WBGene00004819"	"The skr-13 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-13(RNAi) animals are at least superficially normal."
"4535"	"WBGene00004820"	"The skr-14 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-14(RNAi) animals are at least superficially normal."
"4536"	"WBGene00004821"	"The skr-15 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-15(RNAi) animals are at least superficially normal."
"4537"	"WBGene00004822"	"The skr-16 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-16(RNAi) animals are at least superficially normal."
"4538"	"WBGene00004823"	"skr-17 encodes a homolog of Skp1 in S. cerevisiae, a core component of the SCF (Skp1p, Cullin, F-box) ubiquitin-ligase complex that facilitates ubiquitin-mediated protein degradation; SKR-17 has no known function in vivo, since skr-17(RNAi) animals are at least superficially normal, and SKR-17 does not appear to interact in vitro with any of the C. elegans cullin homologs."
"4539"	"WBGene00004824"	""
"4540"	"WBGene00004825"	"The skr-19 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-19(RNAi) animals are at least superficially normal."
"4541"	"WBGene00004826"	"The skr-20 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-20(RNAi) animals are at least superficially normal."
"4542"	"WBGene00004827"	"The skr-21 gene encodes a homolog of Skp1 in S. cerevisiae that has no known function in vivo, since skr-21(RNAi) animals are at least superficially normal."
"4543"	"WBGene00004828"	"This gene is thought to be required for the cell cycle, by virtue of its phenotypic similarity (a joint sterile/uncoordinated phenotype) to the mutations lin-5 and lin-6 (which are known to block the cell cycle in postembryonic development)."
"4544"	"WBGene00004829"	"sli-1 encodes the C. elegans ortholog of the Cbl family of ubiquitin ligases; sli-1 was originally identified as a suppressor of a hypomorphic mutation in LET-23/EGFR and thus, is predicted to function as a negative regulator of LET-23-mediated signaling; genetic analyses place sli-1 upstream of let-60/Ras; a chimeric protein substituting human SH2 and RING finger domains for those of SLI-1 is partially functional for regulating vulval differentiation in vivo; sli-1(RNAi) in the background of a let-756/FGF mutant results in slow growing animals."
"4545"	"WBGene00004830"	"slo-1 encodes a voltage- and calcium-activated potassium (BK) channel; SLO-1 activity is required for muscle inactivation: mutants have wild-type levels of motor activity, but have less smooth movement and tend to stop and reverse direction; SLO-1 is expressed in neurons and in body wall and vulval muscle; SLO-1 localization in proximity to the EGL-19 L-type calcium channel in muscle membrane is mediated by the dystrophin-associated protein complex (DAPC) and the ISLO-1 adapter protein with which SLO-1 physically interacts and also colocalizes with in muscle membrane."
"4546"	"WBGene00004831"	"slo-2 encodes a high conductance, sodium-activated potassium channel; when expressed in Xenopus oocytes, SLO-2 exhibits a synergistic dependence on both chloride and calcium ions for activation; expression of a dominant negative SLO-2 mutant can interfere with activity of SLO-1, a second high conductance potassium channel, suggesting that the two channels can form functional heteromultimers; a SLO-2::GFP fusion protein is expressed in body wall, vulval, and pharyngeal/intestinal valve muscles, nerve ring processes, and some motor neurons in the ventral nerve cord; SLO-2 expression largely overlaps with that of SLO-1."
"4547"	"WBGene00004832"	""
"4548"	"WBGene00004833"	""
"4549"	"WBGene00004834"	""
"4550"	"WBGene00004835"	""
"4551"	"WBGene00004836"	""
"4552"	"WBGene00004837"	""
"4553"	"WBGene00004838"	""
"4554"	"WBGene00004839"	""
"4555"	"WBGene00004840"	""
"4556"	"WBGene00004841"	""
"4557"	"WBGene00004842"	""
"4558"	"WBGene00004843"	""
"4559"	"WBGene00004844"	""
"4560"	"WBGene00004845"	""
"4561"	"WBGene00004846"	""
"4562"	"WBGene00004847"	""
"4563"	"WBGene00004848"	""
"4564"	"WBGene00004849"	""
"4565"	"WBGene00004850"	""
"4566"	"WBGene00004851"	""
"4567"	"WBGene00004854"	"slt-1 encodes the sole C. elegans homolog of Drosophila Split, a secreted extracellular protein containing leucine-rich and EGF-like repeats that functions as a ligand for the Robo receptor; during C. elegans larval development, slt-1 acts via the SAX-3/Robo receptor, and in parallel with UNC-6/Netrin, to direct ventral axon guidance and guidance at the midline; during embryonic development, slt-1 also functions to regulate anterior-posterior migrations of the CAN neurons; slt-1::gfp reporters are initially expressed at high levels in the anterior part of the embryo, with more moderate levels seen in dorsal tail muscles and lower levels seen in cells in the center of the body; in L1 larvae, slt-1::gfp is expressed in both dorsal and ventral muscles, with higher levels seen in dorsal muscle cells; slt-1::gfp is also expressed in a number of additional cells including some neurons, pharyngeal cells, and the anal sphincter muscle."
"4568"	"WBGene00004855"	"sma-1 encodes a beta-H spectrin; during embryonic morphogenesis, SMA-1 activity is required for a normal rate of elongation and thus, for a wild-type body length upon hatching; in addition, SMA-1 is required for proper morphogenesis of the pharynx and the excretory cell; sma-1 mRNA transcripts are first detected in hypodermal cells at the beginning of embryonic morphogenesis with later expression visible in the developing pharynx, intestine, and excretory cell."
"4569"	"WBGene00004856"	"sma-2 encodes, along with sma-3 and sma-4, one of three C. elegans Smad proteins, with SMA-2 and SMA-3 most closely related to receptor-regulated Smads (R-Smads) and SMA-4 more closely related to co-mediator Smads (CoSmads); during development, SMA-2 functions in a TGF-beta signaling pathway to regulate body size and specification of sensory structures in the male tail; sma-2, through this pathway, also regulates reproductive aging; studies show that reduction of TGF-beta pathway genes extends reproductive span by maintaining oocyte and germline quality; a sma-2::gfp reporter is expressed in the pharynx, intestine, and hypodermis; SMA-2 protein interacts with DAF-16."
"4570"	"WBGene00004857"	"sma-3 encodes a Smad protein; during development, SMA-3 functions as part of a DBL-1/SMA-6 TGF-beta-related signaling pathway that controls body size and male tail sensory ray and spicule formation; sma-3, through this pathway, also regulates reproductive aging; studies have shown that a reduction of TGF-beta pathway genes extends reproductive span by maintaining oocyte and germline quality; sma-3 is widely expressed at all developmental stages, beginning during embryogenesis, continuing through all larval stages, and seen very strongly in adult hermaphrodites and males; a SMA-3::GFP is detected in the pharynx, intestine, and hypodermis and localizes to the nucleus; sma-3 expression in the hypodermis is necessary and sufficient for normal body size; SMA-3 can physically interact with the LIN-31 forkhead transcription factor and with DAF-16."
"4571"	"WBGene00004858"	"sma-4 encodes a Smad protein and a homolog of human DPC4, which when mutated leads to pancreatic carcinoma (OMIM:260350); SMA-4 is similar to members of the vertebrate protein family of Dwarfins; during development, sma-4 functions as part of a DBL-1/SMA-6 TGF-beta-related signaling pathway that controls body size and male tail sensory ray and spicule formation; sma-4, through this pathway, also regulates reproductive aging; studies have shown that a reduction of TGF-beta pathway genes extends reproductive span by maintaining oocyte and germline quality;  SMA-4 can physically interact with the RNT-1/RUNX transcription factor, which interacts and functions with the TGF-beta signaling pathway, in regulating body size and male tail development."
"4572"	"WBGene00004859"	"sma-5 encodes a serine/threonine kinase homologous to the mammalian MAP kinase MAPK7/ERK5 (OMIM:602521, required for development of extraembryonic vasculature and embryonic cardiovasculature); SMA-5 is required for normal body size morphogenesis, growth rates, and intestinal granule distribution, and for regulating the size of the intestine, body wall muscle, and hypodermis, as well as the number of intestinal nuclei; SMA-5 is expressed in the intestine and in hypodermal seam cells."
"4573"	"WBGene00004860"	"sma-6 encodes a serine/threonine protein kinase that is orthologous to type I TGF-beta receptors; sma-6 activity is required for regulating body length and for proper development of the male tail; sma-6, along with other genes in the TGF-beta Sma/Mab pathway, also regulates reproductive aging; a reduction of TGF-beta pathway genes extends reproductive span by maintaining oocyte and germline quality; sma-6 expression first begins at the 1.5-fold stage of embryogenesis and continues through adulthood; sma-6 is expressed in dorsal and ventral hypodermis, pharyngeal muscle, and the intestine; expression in the hypodermis is necessary and sufficient for body length regulation."
"4574"	"WBGene00004861"	"sma-8 was identified in screens for mutations with dominant effects on body morphology; sma-8 mutations result in larval lethality, slightly smaller than normal body size, and short, rounded noses."
"4575"	"WBGene00004862"	"sma-9 encodes, by extensive alternative splicing, at least 13 isoforms, a number of which are large (~2000-residue) proteins with at least three N-terminal involucrin domains, seven C-terminal zinc-finger domains, and a glutamine/asparagine-rich domain; SMA-9 is orthologous to the Drosophila Smad cofactor Schnurri (FBgn0003396) and the vertebrate HIVEP proteins (Human Immunodeficiency Virus Type 1 Enhancer-Binding Proteins, OMIM:194540, OMIM:143054, and OMIM:606649); in C. elegans, sma-9 functions in a subset of the TGF-beta-mediated signaling pathways that regulate body size and male tail patterning and morphogenesis; sma-9, through this pathway, also regulates reproductive aging; studies have shown that a reduction of TGF-beta pathway genes extends reproductive span by maintaining oocyte and germline quality; sma-9 also functions antagonistically to the TGF-beta signaling pathway, and in parallel to the lin-12/Notch pathway, to effect proper cell fate specification in the postembryonic mesodermal lineage, the M lineage; SMA-9 is widely expressed and localizes to nuclei."
"4576"	"WBGene00004864"	"sma-12 was identified in screens for mutations that result in small body size; sma-12 is defined by a single allele that, when homozygous, results in animals that are ~20% shorter than wild type; genetic epistasis analysis places sma-12 upstream of lon-1 and downstream of dbl-1 in the Sma/TGFbeta signaling pathway."
"4577"	"WBGene00004865"	"sma-13 was identified in screens for mutations that result in small body size; sma-13 is defined by two alleles that, when homozygous, result in animals that are ~20-30% shorter than wild type; genetic epistasis analysis places sma-13 upstream of lon-1 and downstream of dbl-1 in the Sma/TGFbeta signaling pathway."
"4578"	"WBGene00004866"	"sma-14 was identified in screens for mutations that result in small body size; sma-14 is defined by a single allele that, when homozygous, results in animals that are ~30% shorter than wild type and have male tail defects; genetic epistasis analysis places sma-14 upstream of lon-1 in the Sma/TGFbeta signaling pathway."
"4579"	"WBGene00004867"	""
"4580"	"WBGene00004868"	"sma-16 was identified in screens for mutations that result in small body size; sma-16 is defined by a single allele that, when homozygous, results in animals that are ~20% shorter than wild type and have male tail defects; genetic epistasis analysis places sma-16 downstream of both dbl-1 and lon-1 in the Sma/TGFbeta signaling pathway."
"4581"	"WBGene00004869"	"sma-17 was identified in screens for mutations that result in small body size; sma-17 is defined by a single allele that, when homozygous, results in animals that are ~40% shorter than wild type; genetic epistasis analysis places sma-17 downstream of both dbl-1 and lon-1 in the Sma/TGFbeta signaling pathway."
"4582"	"WBGene00004870"	"sma-18 was identified in screens for mutations that result in small body size; sma-18 is defined by a single allele that, when homozygous, results in animals that are ~40% shorter than wild type; genetic epistasis analysis places sma-18 downstream of both dbl-1 and lon-1 in the Sma/TGFbeta signaling pathway."
"4583"	"WBGene00004871"	"sma-19 was identified in screens for mutations that result in small body size; sma-19 is defined by a single allele that, when homozygous, results in animals that are ~30% shorter than wild type; genetic epistasis analysis places sma-19 upstream of lon-1 and downstream of dbl-1 in the Sma/TGFbeta signaling pathway."
"4584"	"WBGene00004872"	"sma-20 was identified in screens for mutations that result in small body size; sma-20 is defined by a single allele that, when homozygous, results in animals that are shorter than wild type, have male tail defects, and are weakly dauer constitutive; genetic epistasis analysis places sma-20 downstream of lon-1 and dbl-1 in the Sma/TGFbeta signaling pathway."
"4585"	"WBGene00004873"	""
"4586"	"WBGene00004874"	"The smc-4 gene encodes a homolog of the SMC4 subunit of mitotic condensin; SMC-4 acts with MIX-1 to enable chromosome segregation."
"4587"	"WBGene00004875"	"smd-1 encodes an S-adenosylmethionine decarboxylase; SMD-1 functions in polyamine biosynthesis, exhibiting adenosylmethionine decarboxylase activity in vitro that is stimulated by putrescine; in large-scale RNAi screens, loss of smd-1 results in defective axon guidance and, in a sensitized genetic background, locomotion defects; smd-1::gfp reporter fusions are expressed in the intestine and in head and tail neurons; in males, there is also additional smd-1::gfp expression in ray neurons."
"4588"	"WBGene00004876"	"smf-1 encodes one of three C. elegans divalent-metal ion transporters (DMTs) orthologous to the mammalian DMT1 transporters and Saccharomyces cerevisiae Smf proteins; in C. elegans, SMF-1 plays a minor role in manganese uptake, although mutations in smf-1 do display an increased tolerance to manganese exposure; SMF-1 is broadly expressed fromlate embryogenesis through adulthood, with strongest expression seen in the intestine and its associated gland cells; in epithelia, SMF-1 displays partially overlapping localization at the apical plasma membrane with SMF-3; smf-1 transcription is regulated in response to manganese; when expressed in Saccharomyces cerevisiae, smf-1 can rescue the EGTA hypersensitivity of Smf1+2 mutants."
"4589"	"WBGene00004877"	"smf-2 encodes one of three C. elegans divalent-metal ion transporters (DMTs) orthologous to the mammalian DMT1 transporters and Saccharomyces cerevisiae Smf proteins; in C. elegans, SMF-2 appears to function as both a manganese and iron transporter that regulates metal content; mutations in smf-2 display a decreased tolerance to manganeseexposure; SMF-2 is expressed mainly in the marginal pharyngeal epithelium from late embryogenesis through adulthood; SMF-2 localizes primarily to cytoplasmic compartments, with some apical plasma membrane localization seen in the mc cells; smf-2 is overexpressed in smf-1 and smf-3 mutants, and SMF-2 appears to be required for smf-1 and smf-3 expression changes in response to manganese; when expressed in Saccharomyces cerevisiae, smf-2 can rescue the EGTA hypersensitivity of Smf1+2 mutants."
"4590"	"WBGene00004878"	"smf-3 encodes one of three C. elegans divalent-metal ion transporters (DMTs) orthologous to the mammalian DMT1 transporters and Saccharomyces cerevisiae Smf proteins; in C. elegans, SMF-3 functions as the main manganese uptake transporter; mutations in smf-3 display an increased tolerance to manganese exposure; SMF-3 is broadly expressed fromlate embryogenesis through adulthood, with strongest expression seen in the medial intestine; in epithelia, SMF-3 displays partially overlapping localization at the apical plasma membrane with SMF-1; smf-3 transcription is regulated in response to manganese, and SMF-3 is subject to post-translational downregulation in response to manganese; in addition, all three C. elegans smf genes are upregulated in smf-3 mutants, suggesting that wild-type SMF-3 is required for regulation of smf gene expression; when expressed in Saccharomyces cerevisiae, smf-3 can rescue the EGTA hypersensitivity of Smf1+2 mutants."
"4591"	"WBGene00004879"	"smg-1 encodes a phosphatidylinositol kinase-related protein kinase; SMG-1 functions as a key component of the nonsense-mediated mRNA decay (NMD) pathway that identifies and degrades mRNAs that contain premature stop codons; in addition, and partially in parallel to DAF-2-insulin signaling, SMG-1 regulates adult lifespan and the response to oxidative stress; in vitro, SMG-1 is capable of phosphorylating SMG-2/UPF1, an RNA helicase whose activity is also required for NMD and with which SMG-1 coimmunoprecipitates from crude extracts."
"4592"	"WBGene00004880"	""
"4593"	"WBGene00004881"	""
"4594"	"WBGene00004882"	""
"4595"	"WBGene00004883"	"smg-5 encodes a novel protein that contains two N-terminal tetratricopeptide (TPR) repeats and a C-terminal PINc domain found in nucleotide-binding proteins; SMG-5 is a component of the nonsense-mediated mRNA decay (NMD) pathway and likely functions in regulation of dephosphorylation of SMG-2, the C. elegans UPF1 ortholog, an ATPase and RNA helicase required for NMD in worms, yeast, and mammals; SMG-5 physically interacts with SMG-7, SMG-2, and the PAA-1 and LET-92 structural and catalytic subunits, respectively, of a protein phosphatase 2A (PP2A), suggesting that SMG-5 may function to direct SMG-2 to a PP2A phosphatase that regulates its activity in vivo; SMG-5 also interacts, in vivo, with components of the RNA interference (RNAi) pathway, suggesting a potential link between RNAi and NMD; SMG-5::GFP fusion proteins localize to both the nucleus and the cytoplasm."
"4596"	"WBGene00004884"	""
"4597"	"WBGene00004885"	""
"4598"	"WBGene00004886"	"smi-1 encodes the C. elegans ortholog of human Gemin2, a novel protein that interacts with the product of the survival motor neuron (SMN) gene, mutations in which are associated with spinal muscular atrophy; in C. elegans, smi-1 is an essential gene required for embryonic development past the mid-proliferation stage; in vitro, SMI-1 physically interacts with C. elegans SMN-1, indicating that the interaction between these two proteins is conserved; SMI-1 is expressed throughout development in multiple tissue types including the gut, neurons, and body wall muscles; SMI-1 localizes primarily to nuclei, with some protein also detected in the cytoplasm and in some neuronal processes."
"4599"	"WBGene00004887"	"smn-1 encodes a homolog of human SMN, which when mutated leads to spinal muscular atrophy (OMIM:253300)."
"4600"	"WBGene00004888"	"smo-1 encodes the C. elegans ortholog of SUMO, a small ubiquitin-like moiety that, when attached to protein substrates, regulates their subcellular localization and activity; smo-1 is an essential gene: loss of its activity results in embryonic and larval lethality; in addition, smo-1 mutants have defects in synaptonemal complex disassembly and bivalent formation, enhance meiotic defects of zhp-3::gfp mutants and show mislocalization of ZHP-3 in late pachytene; smo-1 is also required for reproductive system development, where its target may be the LIN-11 LIM homeodomain protein."
"4601"	"WBGene00004889"	"smp-1 encodes a semaphorin; smp-1 activity is required for vulval morphogenesis, specifically for the movement of homologous pairs of vulval cells towards the vulval midline prior to cell fusion; smp-1 expression in vulval cells is regulated by the VAB-23 zinc-finger domain protein which binds smp-1 regulatory sequence in vivo."
"4602"	"WBGene00004890"	""
"4603"	"WBGene00004891"	""
"4604"	"WBGene00004892"	""
"4605"	"WBGene00004893"	""
"4606"	"WBGene00004894"	""
"4607"	"WBGene00004895"	"smu-1 encodes a highly conserved WD40 repeat-containing protein that is orthologous to the vertebrate and plant SMU proteins and S. cerevisiae Pfs2p; SMU-1 activity is required, along with that of SMU-2, for regulation of splice site choice in the pre-mRNAs of unc-52 and other genes; SMU-1 physically interacts with SMU-2 both in vitro and in vivo, and is stabilized by SMU-2; SMU-1 is ubiquitously expressed and localizes to the nucleus."
"4608"	"WBGene00004896"	"smu-2 encodes a protein with homology to the mammalian nuclear protein RED that affects the accumulation of alternatively spliced unc-52 transcripts; SMU-2 activity is required, along with that of SMU-1, for regulation of splice site choice in the pre-mRNAs of unc-52 and other genes; SMU-2 physically interacts with SMU-1 both in vitro and in vivo, and stabilizes SMU-1; SMU-2 is ubiquitously expressed and localizes to both the nucleus and the nucleolus."
"4609"	"WBGene00004897"	"The snb-1 gene encodes synaptobrevin, a synaptic vesicle protein orthologous to human vesicle-associated membrane protein 1 (VAMP1 OMIM:185880) and 2 (VAMP2 OMIM:185881), and is required for viability and synaptic transmission; SNB-1 is likely to play a role in vesicle docking and/or fusion and is expressed in neurons where it colocalizes with synaptic vesicle proteins RAB-3 and synaptotagmin."
"4610"	"WBGene00004898"	""
"4611"	"WBGene00004899"	"snb-5 encodes a predicted synaptobrevin."
"4612"	"WBGene00004900"	""
"4613"	"WBGene00004901"	""
"4614"	"WBGene00004902"	""
"4615"	"WBGene00004903"	""
"4616"	"WBGene00004904"	""
"4617"	"WBGene00004905"	"snf-6 encodes a member of the sodium:neurotransmitter symporter family."
"4618"	"WBGene00004906"	""
"4619"	"WBGene00004907"	""
"4620"	"WBGene00004908"	""
"4621"	"WBGene00004909"	"snf-10 encodes a solute carrier 6 (SLC6) transporter protein that is a member of the sodium:neurotransmitter symporter family; SNF-10 activity is required for protease-mediated activation of sperm motility; SNF-10 is expressed in the sperm plasma membrane, but subsequent to sperm activation, its localization becomes polarized to the cell body region in a manner dependent on FER-1-mediated membrane fusions."
"4622"	"WBGene00004910"	"snf-11 encodes an electrogenic, Na[+]/Cl[-]-coupled, high-affinity GABA transporter that is required in vivo for GABA uptake, and for normal aldicarb sensitivity; SNF-11 is orthologous to human SLC6A1 (OMIM:137165); SNF-11 is selective for GABA with a Kt of ~15 microM, has an EC50 value of 168 microM, is blocked by GAT1 inhibitor SKF89976A, and has a 2:1:1 stoichiometry of Na[+]:Cl[-]:GABA; SNF-11 is expressed in several GABAergic neurons, in some other non-GABAergic neurons of the head and retrovesicular ganglion (e.g., RID), and in muscle cells; snf-11(ok156) null mutants fail to show GABA uptake in at least some GABAergic cells, and in cell culture; snf-11(ok156) mutants exhibit GABA-dependent aldicarb resistance, and show abnormal head foraging and defecation in a genetically sensitized background (GABA-transport dependent, with an unc-25 null allele); while unsensitized snf-11(ok156) mutants have grossly normal phenotype, cell cultures from snf-11(ok156) embryos completely lack normal GABA uptake."
"4623"	"WBGene00004911"	"snf-12 encodes a transmembrane protein that is member of a highly conserved sodium-dependent neurotransmitter symporter family orthologous to mammalian sodium and chloride-dependent neurotransmitter transporters, or solute carrier 6 family (SLC6) members (OMIM: 610300); snf-12 is essential for a neuroendocrine TGF-beta and p38/MAPK immune signaling pathways; snf-12 is required cell autonomously for the response to infection in the epidermis, specifically for upregulating expression of nlp-29 and cnc-2 which encode anti-microbial peptides; SNF-12 is an atypical SLC6 protein that specifically regulates AMP gene expression; SNF-12 physical interacts with the STAT transcription factor-like protein STA-2 with which it functions to regulate antimicrobial gene expression downstream of a G protein/PKC delta pathway and partially downstream of p38/MAPK PMK-1; SNF-12 is expressed predominantly near the apical surface in epidermal cells in endosome-like vesicles where it colocalizes with STA-2; snf-12 is also expressed in the seam, excretory cell, and the amphid and phasmid socket cells."
"4624"	"WBGene00004912"	"sng-1 encodes the C. elegans synaptogyrin ortholog, a vertebrate integral membrane synaptic vesicle protein; loss-of-function mutations in sng-1 result in no obvious defects in synaptogenesis or neuronal activity, suggesting that SNG-1 is likely required for more subtle neuronal functions; SNG-1::GFP reporters are expressed throughout the nervous system in neurons in the dorsal and ventral nerve cords, as well as the anterior nerve ring; SNG-1 colocalizes with the synaptic vesicle component SNT-1."
"4625"	"WBGene00004913"	"snn-1 encodes the C. elegans synapsin ortholog; snn-1 is required for proper synaptic function, as loss of snn-1 results in a decrease in acetylcholine release; SNN-1::GFP reporters are expressed in neurons and exhibit patterns consistent with localization to vesicles in presynaptic regions."
"4626"	"WBGene00004914"	"snr-1 encodes an ortholog of human small nuclear ribonucleoprotein Sm D3, a protein that forms part of a heptameric complex required for the biogenesis and function of the snRNPs that catalyze mRNA splicing; in combination with the gene that encodes the human Sm B ortholog (snr-2) snr-1 affects embryonic viability and the nuclear association and localization of P granules in embryos based on an RNAi assay, snr-1 also affects embryonic viability, growth, and fertility based on large-scale RNAi assays; snr-1 is expressed in embryos and is expressed in larvae and adults in muscles of the alimentary system, in body-wall muscle, in seam cells and other unidentified cells."
"4627"	"WBGene00004915"	""
"4628"	"WBGene00004916"	"snr-3 encodes an ortholog of human small nuclear ribonucleoprotein Sm D1, a protein that forms part of a heptameric complex required for biogenesis and function of the snRNPs that catalyze mRNA splicing; in combination with the gene that encodes the human Sm D2 ortholog (snr-4), snr-3 affects embryonic viability and nuclear association and localization of P granules in embryos, based on an RNAi assay; affects embryonic and larval viability based on large-scale RNAi assays; snr-3 is expressed in embryos and adult gonads."
"4629"	"WBGene00004917"	""
"4630"	"WBGene00004918"	"snr-5 encodes an ortholog of human small nuclear ribonucleoprotein SmF, a protein that forms part of a heptameric complex required for biogenesis and function of the snRNPs that catalyze mRNA splicing; in combination with the gene that encodes the human SmE and SmG  orthologs (snr-6 and snr-7, respectively), snr-5 affects embryonic viability and nuclear association and localization of P granules in embryos, based on an RNAi assay; affects embryonic and larval viability based on large-scale RNAi assays; snr-5 is expressed in embryos and adult gonads."
